iter	MultiClass
1514	0.4801604535
1515	0.4801455194
1516	0.4801425597
1517	0.4801309064
1518	0.4801258036
1519	0.480083126
1520	0.4800709673
1521	0.4800614391
1522	0.4800587024
1523	0.4800581634
1524	0.4800182098
1525	0.4799961631
1526	0.4799768577
1527	0.4799738749
1528	0.4799275572
1529	0.4799245409
1530	0.4799181062
1531	0.4798407695
1532	0.4798348925
1533	0.4798314202
1534	0.4798253914
1535	0.4797936235
1536	0.4797760311
1537	0.4797239707
1538	0.4797187693
1539	0.4796798484
1540	0.4796297241
1541	0.4796273849
1542	0.4796192775
1543	0.4796102714
1544	0.4796050338
1545	0.4795682127
1546	0.4795580703
1547	0.479553989
1548	0.4795326078
1549	0.4795033258
1550	0.4794952253
1551	0.4794754276
1552	0.4794551534
1553	0.4794169054
1554	0.4793933092
1555	0.4793919713
1556	0.4793541073
1557	0.4793046385
1558	0.479289535
1559	0.4792850451
1560	0.4792424649
1561	0.4792054247
1562	0.4791894318
1563	0.4791734071
1564	0.4791688932
1565	0.4791650551
1566	0.4791628965
1567	0.4791539882
1568	0.4791484828
1569	0.4791453404
1570	0.4791354216
1571	0.4791036809
1572	0.4790992267
1573	0.4790904129
1574	0.4790799517
1575	0.4790560457
1576	0.4790541261
1577	0.4790499698
1578	0.4790485339
1579	0.4790229972
1580	0.4789957784
1581	0.4789837425
1582	0.4789246107
1583	0.478923041
1584	0.4789135363
1585	0.4789017011
1586	0.4788794616
1587	0.4788448623
1588	0.4788387912
1589	0.4788226965
1590	0.4788037304
1591	0.4787569521
1592	0.4787387772
1593	0.478717531
1594	0.4787167318
1595	0.478682791
1596	0.4786778293
1597	0.4786629911
1598	0.478626086
1599	0.4786167268
1600	0.4786030598
1601	0.4785973004
1602	0.4785927153
1603	0.4785584351
1604	0.47854922
1605	0.4785477541
1606	0.4785473532
1607	0.4784902832
1608	0.4784383407
1609	0.4784307957
1610	0.4784298562
1611	0.478405013
1612	0.4783882412
1613	0.4783751121
1614	0.478364866
1615	0.4783499664
1616	0.4783440591
1617	0.4783379367
1618	0.478325129
1619	0.4782993468
1620	0.4782936189
1621	0.4782845468
1622	0.4782749724
1623	0.4782299769
1624	0.478178123
1625	0.4781622187
1626	0.4781424343
1627	0.4781356299
1628	0.4780894888
1629	0.4780725507
1630	0.4780596896
1631	0.4780392602
1632	0.4780254185
1633	0.477985914
1634	0.4779755093
1635	0.4779646579
1636	0.4779588245
1637	0.4779551005
1638	0.4779437215
1639	0.4779297639
1640	0.4778894886
1641	0.47787778
1642	0.4778741961
1643	0.4778724423
1644	0.4778634269
1645	0.4778601763
1646	0.4778486362
1647	0.4778485849
1648	0.4778418638
1649	0.477818903
1650	0.4777785286
1651	0.4777413936
1652	0.4777042876
1653	0.4776961401
1654	0.4776357935
1655	0.4776039838
1656	0.4776017918
1657	0.4775952926
1658	0.4775697563
1659	0.4775411211
1660	0.4775246008
1661	0.4775184043
1662	0.4775157665
1663	0.4775157307
1664	0.4774881176
1665	0.4774801541
1666	0.4774410978
1667	0.4774267867
1668	0.4774208456
1669	0.4773456794
1670	0.477326841
1671	0.4772973015
1672	0.4772829068
1673	0.4772658735
1674	0.4772621991
1675	0.4772551476
1676	0.4772409125
1677	0.4772380132
1678	0.477234478
1679	0.4772314544
1680	0.4772259283
1681	0.4772241303
1682	0.477193086
1683	0.4771832439
1684	0.4770831922
1685	0.4770227921
1686	0.4770147337
1687	0.4769741191
1688	0.4769481659
1689	0.4769329982
1690	0.4769235703
1691	0.4769170182
1692	0.4769149786
1693	0.4769068955
1694	0.4768597995
1695	0.4768540775
1696	0.4768306588
1697	0.4768193201
1698	0.4767689607
1699	0.4767688437
1700	0.4767428127
1701	0.4767364055
1702	0.4767361472
1703	0.4767085531
1704	0.4766946866
1705	0.4766923032
1706	0.4766760569
1707	0.4766669122
1708	0.4766521714
1709	0.4766289692
1710	0.4766239107
1711	0.4766099169
1712	0.4766070386
1713	0.476599914
1714	0.4765914142
1715	0.4765888638
1716	0.4765545417
1717	0.4765166084
1718	0.4764954468
1719	0.4764947738
1720	0.4764916239
1721	0.4764867244
1722	0.4764192512
1723	0.4764038033
1724	0.4763729033
1725	0.4763467943
1726	0.4763335607
1727	0.4763175215
1728	0.476289434
1729	0.4762745504
1730	0.4762727342
1731	0.4762716773
1732	0.4762696753
1733	0.4762329865
1734	0.4762290904
1735	0.47622017
1736	0.4762163948
1737	0.4761704438
1738	0.4761368156
1739	0.4760692493
1740	0.476062705
1741	0.4760162053
1742	0.4760076214
1743	0.4759735394
1744	0.4759729374
1745	0.4759533625
1746	0.4759471001
1747	0.4759431079
1748	0.4759381862
1749	0.475935623
1750	0.4759008876
1751	0.4758961918
1752	0.4758900764
1753	0.4758837228
1754	0.4758784241
1755	0.475872488
1756	0.4758594366
1757	0.4758167132
1758	0.4758145012
1759	0.4758106621
1760	0.4757983323
1761	0.475756613
1762	0.4757447787
1763	0.4757298231
1764	0.475712188
1765	0.4756958759
1766	0.4756926009
1767	0.4756897617
1768	0.475688417
1769	0.4756279793
1770	0.475621664
1771	0.475613544
1772	0.4755543426
1773	0.4755482773
1774	0.475540654
1775	0.4755192038
1776	0.4754955614
1777	0.4754930136
1778	0.4754808861
1779	0.4754800745
1780	0.4754126168
1781	0.4754118075
1782	0.4753913274
1783	0.4753795541
1784	0.4753688184
1785	0.4753502552
1786	0.4753497633
1787	0.4753368656
1788	0.4753368516
1789	0.4753318763
1790	0.4753286873
1791	0.4753199319
1792	0.4752721039
1793	0.4752568009
1794	0.4752559689
1795	0.4752416378
1796	0.4752298312
1797	0.4751513619
1798	0.4751397156
1799	0.4751218429
1800	0.4751011446
1801	0.4750725111
1802	0.4750695078
1803	0.4750072231
1804	0.4749958968
1805	0.4749631821
1806	0.4749613026
1807	0.4749469362
1808	0.4749321698
1809	0.4749219067
1810	0.4749161179
1811	0.4748859572
1812	0.4748793137
1813	0.4748756161
1814	0.4748268107
1815	0.4747967583
1816	0.4747418034
1817	0.4747154862
1818	0.4746624797
1819	0.4746411985
1820	0.4746383286
1821	0.4746332567
1822	0.4746305571
1823	0.4746229939
1824	0.4746192402
1825	0.4746183055
1826	0.4745583937
1827	0.4745090687
1828	0.4744955552
1829	0.4744841248
1830	0.4744821252
1831	0.4744807586
1832	0.47445132
1833	0.4744488426
1834	0.4744487206
1835	0.474447678
1836	0.4744451623
1837	0.4744360793
1838	0.4744046764
1839	0.4743983648
1840	0.4743962194
1841	0.4743911277
1842	0.4743911276
1843	0.4743762679
1844	0.4743560164
1845	0.4743548319
1846	0.4743175373
1847	0.4743026348
1848	0.4742733305
1849	0.4742616739
1850	0.4742589577
1851	0.4742476232
1852	0.4742109812
1853	0.4742042659
1854	0.4742004206
1855	0.4741800561
1856	0.4741475899
1857	0.4740592328
1858	0.4740563911
1859	0.4739966595
1860	0.4739785592
1861	0.4739480185
1862	0.4739278208
1863	0.4738999299
1864	0.4738614908
1865	0.4738470508
1866	0.47378159
1867	0.4737805894
1868	0.4737800768
1869	0.4737436024
1870	0.4737376343
1871	0.4737354286
1872	0.4737266916
1873	0.4737000383
1874	0.4736938323
1875	0.4736666459
1876	0.4736503511
1877	0.4735824908
1878	0.4735509809
1879	0.4735177851
1880	0.4734680687
1881	0.4734583534
1882	0.4734573454
1883	0.4734546585
1884	0.4734346786
1885	0.4734271259
1886	0.4734070807
1887	0.4733736099
1888	0.473360983
1889	0.4733594136
1890	0.4733486213
1891	0.4733408337
1892	0.4733353299
1893	0.4733346813
1894	0.4733182439
1895	0.4733164549
1896	0.4733136415
1897	0.4733081756
1898	0.4732678771
1899	0.4732670805
1900	0.4732633006
1901	0.4732406316
1902	0.4732099115
1903	0.4731408477
1904	0.4731383909
1905	0.4731084548
1906	0.4730476186
1907	0.4730382792
1908	0.4730159379
1909	0.4730086121
1910	0.4730079471
1911	0.4729991794
1912	0.4729478852
1913	0.4728785025
1914	0.4728689185
1915	0.4728588552
1916	0.4728406551
1917	0.4727710425
1918	0.4727685701
1919	0.4727431926
1920	0.4727412142
1921	0.472718804
1922	0.4727177196
1923	0.4727043308
1924	0.4726762044
1925	0.4726739031
1926	0.47267168
1927	0.4726520356
1928	0.4726520352
1929	0.4726307379
1930	0.4726284279
1931	0.4725871257
1932	0.4725792373
1933	0.4725302462
1934	0.4725273914
1935	0.4725091339
1936	0.4724933332
1937	0.4724607329
1938	0.4723976088
1939	0.4723949623
1940	0.4723551208
1941	0.4722947111
1942	0.4722936392
1943	0.4722744109
1944	0.4722643713
1945	0.4722524059
1946	0.4722512433
1947	0.4722317079
1948	0.4722180455
1949	0.4722103306
1950	0.472143969
1951	0.472124483
1952	0.4721212163
1953	0.4720944128
1954	0.4720921289
1955	0.4720682892
1956	0.4720665335
1957	0.4720628036
1958	0.4720502577
1959	0.4720431173
1960	0.4720139538
1961	0.4719934393
1962	0.471970347
1963	0.4719544284
1964	0.4719347335
1965	0.4718948468
1966	0.4718866266
1967	0.471880754
1968	0.4718743931
1969	0.4718660826
1970	0.4718534057
1971	0.4718351829
1972	0.4718331485
1973	0.471832846
1974	0.471777868
1975	0.4717649996
1976	0.4717560521
1977	0.4717553163
1978	0.4717540159
1979	0.471753357
1980	0.4717204989
1981	0.4717150776
1982	0.4717031272
1983	0.4717015445
1984	0.4716802431
1985	0.4716641403
1986	0.4716493886
1987	0.4716260291
1988	0.4716188633
1989	0.4716129089
1990	0.4716122361
1991	0.4715955072
1992	0.4715455579
1993	0.4715446447
1994	0.4715347618
1995	0.4715224756
1996	0.4715035041
1997	0.471472657
1998	0.4714659788
1999	0.4713837029
2000	0.4713748649
2001	0.4713530226
2002	0.4713028465
2003	0.4712948007
2004	0.4712922611
2005	0.4712885933
2006	0.471286976
2007	0.4712837846
2008	0.471283106
2009	0.4712684938
2010	0.4712648639
2011	0.4712548896
2012	0.4712519426
2013	0.4712482951
2014	0.4712416022
2015	0.4712247371
2016	0.4711565522
2017	0.4711356105
2018	0.4710843442
2019	0.471055558
2020	0.4710535881
2021	0.4710453079
2022	0.471033385
2023	0.4710269735
2024	0.4709674061
2025	0.470915495
2026	0.4708773759
2027	0.4708478422
2028	0.4708214841
2029	0.470793264
2030	0.4707868546
2031	0.4707653062
2032	0.4707210331
2033	0.4706918784
2034	0.4706833806
2035	0.4706798528
2036	0.4706701778
2037	0.4706683621
2038	0.4706351809
2039	0.4706286153
2040	0.4706245776
2041	0.4706239637
2042	0.4706179686
2043	0.4705830288
2044	0.4705487285
2045	0.4705308547
2046	0.4705275081
2047	0.470469594
2048	0.470468801
2049	0.4704533734
2050	0.4704249711
2051	0.4703550807
2052	0.4703429706
2053	0.4703397971
2054	0.4703384797
2055	0.4703251062
2056	0.4703180149
2057	0.4703130906
2058	0.4703114524
2059	0.4703081551
2060	0.4702922384
2061	0.4702877084
2062	0.4702786401
2063	0.4702781552
2064	0.4702729672
2065	0.4702440578
2066	0.4702435126
2067	0.4702357896
2068	0.4702332974
2069	0.4702327711
2070	0.4701912318
2071	0.4701878331
2072	0.4701847409
2073	0.4701782185
2074	0.4701751516
2075	0.4701619734
2076	0.4701048156
2077	0.4700969683
2078	0.4700742032
2079	0.4700692206
2080	0.4700385085
2081	0.4700165854
2082	0.4700083159
2083	0.4700013241
2084	0.4699995241
2085	0.4699502875
2086	0.4699357472
2087	0.4699317246
2088	0.4699115775
2089	0.4699106831
2090	0.469901707
2091	0.469887618
2092	0.4698789727
2093	0.469874843
2094	0.4698716968
2095	0.4698334829
2096	0.4698250478
2097	0.4698177574
2098	0.4697731726
2099	0.4697688977
2100	0.4697634411
2101	0.4697555376
2102	0.4697527844
2103	0.4697382274
2104	0.4697272205
2105	0.4697066021
2106	0.4697053555
2107	0.4697041982
2108	0.4696999689
2109	0.4696712446
2110	0.4696706984
2111	0.4696548609
2112	0.4696333035
2113	0.4696205418
2114	0.4695901519
2115	0.4695889263
2116	0.4695835234
2117	0.4695470564
2118	0.4695455518
2119	0.4695075757
2120	0.4695045698
2121	0.4694707883
2122	0.4694620793
2123	0.4694115674
2124	0.4693939846
2125	0.4693914424
2126	0.4693828153
2127	0.4693739103
2128	0.4693298495
2129	0.4693145077
2130	0.4693072948
2131	0.4693054544
2132	0.4693007368
2133	0.4692466097
2134	0.4692423548
2135	0.4692065606
2136	0.4692030893
2137	0.4691983326
2138	0.4691351752
2139	0.4691302838
2140	0.4691084621
2141	0.4690969328
2142	0.4690958786
2143	0.4690803789
2144	0.4690739768
2145	0.469054216
2146	0.4690519049
2147	0.4690087123
2148	0.4689975872
2149	0.4689908683
2150	0.4689890552
2151	0.4689520985
2152	0.4689235095
2153	0.4689225726
2154	0.4689116269
2155	0.4689041501
2156	0.4688757315
2157	0.4688755936
2158	0.4688707457
2159	0.4688270882
2160	0.4688131118
2161	0.4687938434
2162	0.4687844542
2163	0.468757543
2164	0.4687564082
2165	0.4687432671
2166	0.4687230752
2167	0.4686440314
2168	0.468636247
2169	0.4686329087
2170	0.4686107973
2171	0.4686098848
2172	0.4685746726
2173	0.4685435914
2174	0.4685404478
2175	0.4684982464
2176	0.4684806917
2177	0.4684729524
2178	0.468440488
2179	0.4684300234
2180	0.4684156405
2181	0.4683917905
2182	0.4683896064
2183	0.4683805341
2184	0.46836188
2185	0.4683612341
2186	0.4683460878
2187	0.4683323925
2188	0.4683005651
2189	0.4682873488
2190	0.4682866993
2191	0.4682706988
2192	0.4681989043
2193	0.4681959523
2194	0.4681946786
2195	0.4681779894
2196	0.4681453446
2197	0.4681269422
2198	0.4680726979
2199	0.4680684843
2200	0.468057584
2201	0.4680541337
2202	0.468051728
2203	0.4680402649
2204	0.4680372982
2205	0.4680318705
2206	0.4680285443
2207	0.4680203234
2208	0.468010209
2209	0.4680034482
2210	0.4679838836
2211	0.4679796103
2212	0.4679699939
2213	0.4679517873
2214	0.4679183869
2215	0.4678849555
2216	0.4678836715
2217	0.4678703913
2218	0.467829421
2219	0.4678276471
2220	0.46781137
2221	0.4678077539
2222	0.4678034172
2223	0.4677820474
2224	0.467781604
2225	0.4677811973
2226	0.4677628558
2227	0.4677463912
2228	0.4677376516
2229	0.4677131754
2230	0.4676808101
2231	0.467661907
2232	0.4676400122
2233	0.4676343406
2234	0.4676244001
2235	0.4676216766
2236	0.4676024432
2237	0.4675930411
2238	0.4675579121
2239	0.4675502771
2240	0.4675267208
2241	0.4675237321
2242	0.4675227504
2243	0.4675154799
2244	0.4674840619
2245	0.467429105
2246	0.4674238599
2247	0.467407879
2248	0.4673679704
2249	0.4673621125
2250	0.4673261597
2251	0.4673095581
2252	0.4673067137
2253	0.4672751102
2254	0.4672625085
2255	0.4672596268
2256	0.4672572884
2257	0.4672160442
2258	0.4671987834
2259	0.4671845505
2260	0.4671835879
2261	0.4671722549
2262	0.4671531548
2263	0.4671052243
2264	0.4670643465
2265	0.467056108
2266	0.4670028785
2267	0.466984973
2268	0.4669523059
2269	0.4669494817
2270	0.4668876636
2271	0.4668214273
2272	0.4668159053
2273	0.4668070373
2274	0.466772251
2275	0.4667686626
2276	0.4667383031
2277	0.4667380605
2278	0.4667130373
2279	0.4666621093
2280	0.4666082313
2281	0.466592456
2282	0.4665814579
2283	0.4665735389
2284	0.4665667628
2285	0.4665542169
2286	0.4665491134
2287	0.466541865
2288	0.466527695
2289	0.4665131628
2290	0.4664990301
2291	0.4664895475
2292	0.4664513465
2293	0.4664392069
2294	0.4664303924
2295	0.4664192204
2296	0.4663773149
2297	0.466343949
2298	0.4663395742
2299	0.4663329032
2300	0.4663259267
2301	0.4663052394
2302	0.4663025845
2303	0.4662943258
2304	0.4662889332
2305	0.4662492559
2306	0.46624014
2307	0.4662213604
2308	0.4661570288
2309	0.4661419164
2310	0.4661099071
2311	0.4661011806
2312	0.4660983322
2313	0.4660928497
2314	0.4660850969
2315	0.4660791821
2316	0.4660678441
2317	0.4660662331
2318	0.4660461921
2319	0.4660348579
2320	0.4660310491
2321	0.4660214319
2322	0.4660188024
2323	0.4660146874
2324	0.465973095
2325	0.4659159574
2326	0.4659093976
2327	0.4658960459
2328	0.4658887562
2329	0.4658563708
2330	0.4658390471
2331	0.4658337011
2332	0.4658326454
2333	0.4658134107
2334	0.4658110102
2335	0.4658047205
2336	0.4657703259
2337	0.465766315
2338	0.4657596576
2339	0.4657239648
2340	0.4657188056
2341	0.4656996766
2342	0.465695506
2343	0.4656510401
2344	0.4656510212
2345	0.4656211342
2346	0.4655709816
2347	0.4655604239
2348	0.4655603082
2349	0.4655209074
2350	0.4654718709
2351	0.4654487657
2352	0.4654375417
2353	0.465425536
2354	0.4654185418
2355	0.4654089473
2356	0.4653967494
2357	0.4653779389
2358	0.465360118
2359	0.465353206
2360	0.4653532057
2361	0.4652921925
2362	0.4652917648
2363	0.4652698556
2364	0.4652530836
2365	0.465242725
2366	0.4652391011
2367	0.465228016
2368	0.4651887587
2369	0.4651280418
2370	0.4651214114
2371	0.4651138997
2372	0.4651094315
2373	0.465088206
2374	0.4650737073
2375	0.4650615872
2376	0.4650212788
2377	0.4649630944
2378	0.464932573
2379	0.4649310757
2380	0.4649232003
2381	0.4649210252
2382	0.4649181917
2383	0.4648873722
2384	0.4648833116
2385	0.4648750595
2386	0.4648731231
2387	0.46487301
2388	0.464847007
2389	0.4648450259
2390	0.4648247681
2391	0.4648147669
2392	0.4648145163
2393	0.4648089133
2394	0.4647676627
2395	0.4647629771
2396	0.4647332369
2397	0.4647324618
2398	0.4647272901
2399	0.4647188446
2400	0.464712856
2401	0.4647071744
2402	0.464699021
2403	0.4646634271
2404	0.4646630692
2405	0.4646435144
2406	0.4646387594
2407	0.4646361393
2408	0.4646312415
2409	0.4646253026
2410	0.4646136001
2411	0.4646095938
2412	0.4646001419
2413	0.4645872613
2414	0.4645456128
2415	0.4645344294
2416	0.464534381
2417	0.4645300991
2418	0.4645271719
2419	0.4645221217
2420	0.4645174365
2421	0.4644860301
2422	0.4644682009
2423	0.4644558357
2424	0.4644391332
2425	0.4643839291
2426	0.4643742614
2427	0.4643677966
2428	0.4643579832
2429	0.4643176082
2430	0.4642806724
2431	0.4642754743
2432	0.4642737421
2433	0.4642677408
2434	0.4642673658
2435	0.464250708
2436	0.4642338801
2437	0.4642323127
2438	0.4641981146
2439	0.4641757341
2440	0.464171598
2441	0.4641660307
2442	0.4641321237
2443	0.46413146
2444	0.4641194625
2445	0.4641146994
2446	0.46411016
2447	0.4641032934
2448	0.4640892436
2449	0.4640828597
2450	0.4640775831
2451	0.4640756177
2452	0.4640733928
2453	0.464072015
2454	0.4640652816
2455	0.4640598684
2456	0.4640574093
2457	0.4640482845
2458	0.4640359642
2459	0.4640339705
2460	0.4640239251
2461	0.4640048597
2462	0.4640024581
2463	0.4640014231
2464	0.463997908
2465	0.4639483567
2466	0.4639424302
2467	0.463934146
2468	0.4638894149
2469	0.4638388034
2470	0.4638067123
2471	0.4638065676
2472	0.4637489655
2473	0.4637397692
2474	0.4637383281
2475	0.463710827
2476	0.4636946899
2477	0.4636635688
2478	0.4636580208
2479	0.463585094
2480	0.4635794078
2481	0.4635572277
2482	0.4635549537
2483	0.4635171496
2484	0.4635146217
2485	0.4634752211
2486	0.4634744989
2487	0.463464817
2488	0.4634591291
2489	0.4634541734
2490	0.4634402533
2491	0.4634286558
2492	0.4634260863
2493	0.4634111192
2494	0.4633671878
2495	0.4633427561
2496	0.4633392072
2497	0.4633381136
2498	0.4633371621
2499	0.4633044886
2500	0.4632732845
2501	0.4632434639
2502	0.4632231365
2503	0.4632058331
2504	0.4631949075
2505	0.4631881795
2506	0.4631420077
2507	0.4630614613
2508	0.4630551313
2509	0.4630547389
2510	0.4630494596
2511	0.463047335
2512	0.4630372535
2513	0.4630372535
2514	0.4630062196
2515	0.462984233
2516	0.462982304
2517	0.4629485529
2518	0.4629330497
2519	0.4629162308
2520	0.4628834046
2521	0.4628433719
2522	0.4628377531
2523	0.4628030645
2524	0.462799899
2525	0.4627563468
2526	0.4627349164
2527	0.4627302649
2528	0.4627057885
2529	0.4626728533
2530	0.4626711374
2531	0.4626283667
2532	0.4626259032
2533	0.4626244361
2534	0.4626150753
2535	0.4626081967
2536	0.4626068285
2537	0.4625220597
2538	0.4625204802
2539	0.4624914494
2540	0.4624689812
2541	0.4624510894
2542	0.462434153
2543	0.4624235893
2544	0.4623794398
2545	0.4623552806
2546	0.4623520129
2547	0.462325994
2548	0.4623152722
2549	0.4623095431
2550	0.4623052536
2551	0.4622977815
2552	0.4622791129
2553	0.4622539187
2554	0.4622446179
2555	0.462224817
2556	0.4622103911
2557	0.4621944793
2558	0.4621730705
2559	0.4621672405
2560	0.4621290331
2561	0.4621146581
2562	0.4620699247
2563	0.4620383131
2564	0.4620062302
2565	0.461976669
2566	0.4619699531
2567	0.4619450049
2568	0.4619427393
2569	0.4619402462
2570	0.461939689
2571	0.4619393272
2572	0.4619309546
2573	0.4619125044
2574	0.4618990161
2575	0.4618895341
2576	0.4618874163
2577	0.4618785285
2578	0.4618646282
2579	0.4618567986
2580	0.4618366362
2581	0.4618346269
2582	0.4618224193
2583	0.461811201
2584	0.4617861143
2585	0.4617705546
2586	0.4617413166
2587	0.4617411354
2588	0.4616905375
2589	0.4616808723
2590	0.4616723108
2591	0.4616610049
2592	0.4616604398
2593	0.4616295012
2594	0.4616286309
2595	0.4616243741
2596	0.4615952498
2597	0.4615936101
2598	0.4615704289
2599	0.4615578582
2600	0.4615359321
2601	0.4615251458
2602	0.4614874459
2603	0.4614776962
2604	0.4614183891
2605	0.4614177863
2606	0.4613743002
2607	0.4613644976
2608	0.4613531787
2609	0.4613464107
2610	0.4613066683
2611	0.4612676511
2612	0.4612626053
2613	0.4612529197
2614	0.4612442701
2615	0.4612426055
2616	0.4612254801
2617	0.4612147085
2618	0.4612111527
2619	0.4611800394
2620	0.4611711495
2621	0.4611295395
2622	0.4611112633
2623	0.461071951
2624	0.4610549587
2625	0.4609776084
2626	0.4609355891
2627	0.4609122328
2628	0.4608972795
2629	0.4608798377
2630	0.4608682542
2631	0.4608626609
2632	0.460857077
2633	0.460852303
2634	0.4608448576
2635	0.4608347395
2636	0.4608243413
2637	0.4608084436
2638	0.4607978085
2639	0.4607588651
2640	0.4607500679
2641	0.460724717
2642	0.4606679135
2643	0.4606093503
2644	0.4605993153
2645	0.4605942433
2646	0.4605245959
2647	0.4605111397
2648	0.4604737654
2649	0.4604389697
2650	0.4604337303
2651	0.4604228708
2652	0.4604189747
2653	0.4604153566
2654	0.460411899
2655	0.46039993
2656	0.4603988691
2657	0.4603713886
2658	0.460360864
2659	0.4603307655
2660	0.4603123078
2661	0.4602718888
2662	0.4602665708
2663	0.4602647379
2664	0.4602258704
2665	0.4601950854
2666	0.4601463971
2667	0.4601411777
2668	0.4601322747
2669	0.4601256708
2670	0.4601182269
2671	0.4601099031
2672	0.4601006028
2673	0.4600893822
2674	0.460079385
2675	0.4600736455
2676	0.460047119
2677	0.4600155997
2678	0.4600044203
2679	0.4599986309
2680	0.4599964506
2681	0.459989956
2682	0.4599833573
2683	0.4599519575
2684	0.459928157
2685	0.4599226574
2686	0.4599085713
2687	0.4598944291
2688	0.4598895019
2689	0.4598866379
2690	0.4598827899
2691	0.4598451195
2692	0.4598413118
2693	0.4598407599
2694	0.4598130145
2695	0.4598095429
2696	0.4598088206
2697	0.4598068508
2698	0.4598033475
2699	0.4597979963
2700	0.4597766177
2701	0.4597520172
2702	0.4597416651
2703	0.4597090243
2704	0.4596994936
2705	0.459612668
2706	0.4596115937
2707	0.4595877078
2708	0.4595753745
2709	0.4595341722
2710	0.4595340425
2711	0.4595339791
2712	0.4594924518
2713	0.4594887713
2714	0.4594816656
2715	0.4594322434
2716	0.4594151815
2717	0.4594077132
2718	0.4593797843
2719	0.4593721912
2720	0.4593709688
2721	0.4593480992
2722	0.4593454926
2723	0.4593387594
2724	0.4593266544
2725	0.4593257705
2726	0.45931489
2727	0.4593091771
2728	0.4592933814
2729	0.4592894367
2730	0.4592833384
2731	0.4592821268
2732	0.4592671594
2733	0.4592542609
2734	0.4592535149
2735	0.4592449169
2736	0.4591631818
2737	0.4591080511
2738	0.4591010748
2739	0.4590580851
2740	0.4590479456
2741	0.4590038718
2742	0.4589982417
2743	0.4589978234
2744	0.4589675954
2745	0.4589547892
2746	0.4589343135
2747	0.4589339642
2748	0.4589319525
2749	0.4589073097
2750	0.4589034852
2751	0.4588725183
2752	0.4588682976
2753	0.4588629798
2754	0.4588591578
2755	0.4588407213
2756	0.4588356263
2757	0.4588143383
2758	0.4588039694
2759	0.4587773435
2760	0.4587755987
2761	0.4587505097
2762	0.4587371506
2763	0.4587367877
2764	0.4586849644
2765	0.4586543065
2766	0.4586505007
2767	0.4586432759
2768	0.4586127901
2769	0.4585835114
2770	0.4585621615
2771	0.4585299503
2772	0.4585054048
2773	0.4584920165
2774	0.4584873453
2775	0.4584629133
2776	0.4584519406
2777	0.4584464489
2778	0.45842699
2779	0.4583999479
2780	0.4583921989
2781	0.4583848076
2782	0.4583594316
2783	0.4583450507
2784	0.4583387816
2785	0.4583351205
2786	0.4583132676
2787	0.4582906168
2788	0.4582619932
2789	0.4582330808
2790	0.4581955735
2791	0.4581921988
2792	0.4581271575
2793	0.4580968709
2794	0.4580619993
2795	0.4580594351
2796	0.4580447651
2797	0.4580245783
2798	0.4579600147
2799	0.4579195168
2800	0.4579101952
2801	0.4578803299
2802	0.4578615121
2803	0.4578403648
2804	0.4578336934
2805	0.4578081409
2806	0.4578056039
2807	0.4577990315
2808	0.4577953677
2809	0.4577896766
2810	0.4577552879
2811	0.4577200905
2812	0.4577079847
2813	0.4577075112
2814	0.4576734605
2815	0.4576642254
2816	0.4576563137
2817	0.4576490101
2818	0.4576245265
2819	0.4576197463
2820	0.4576129601
2821	0.457608426
2822	0.457585405
2823	0.457568067
2824	0.4575659738
2825	0.4575633782
2826	0.457558249
2827	0.4575569215
2828	0.4575549581
2829	0.4575101015
2830	0.4574375564
2831	0.4574173711
2832	0.4574163166
2833	0.4574134281
2834	0.4573852905
2835	0.4573752952
2836	0.4573525186
2837	0.4573505211
2838	0.4573452026
2839	0.4573237599
2840	0.4572584836
2841	0.4572466453
2842	0.4572422545
2843	0.4572289998
2844	0.4572229135
2845	0.4572146897
2846	0.4572084061
2847	0.4571732716
2848	0.4571712193
2849	0.4571323561
2850	0.457109661
2851	0.4571065087
2852	0.4571045108
2853	0.4571003102
2854	0.4570915693
2855	0.4570894942
2856	0.4570639129
2857	0.4570604587
2858	0.4570514946
2859	0.4570512202
2860	0.457045162
2861	0.4570185568
2862	0.4570143885
2863	0.4570083239
2864	0.4569960346
2865	0.4569658047
2866	0.4569498212
2867	0.4569471619
2868	0.4569452572
2869	0.4569403713
2870	0.4569314961
2871	0.4569281805
2872	0.4569250366
2873	0.4569246948
2874	0.4569081031
2875	0.4569068434
2876	0.4569046226
2877	0.4568769908
2878	0.4568361709
2879	0.4567840392
2880	0.4567759339
2881	0.4567664979
2882	0.4567637327
2883	0.4567573942
2884	0.4567484097
2885	0.4567273579
2886	0.456726204
2887	0.4566746905
2888	0.4566716941
2889	0.456663559
2890	0.4566548389
2891	0.4566317086
2892	0.4565691437
2893	0.4565657436
2894	0.4565562238
2895	0.4565555541
2896	0.4565532139
2897	0.4565302251
2898	0.4564989441
2899	0.4564799309
2900	0.456442962
2901	0.4564344167
2902	0.456429968
2903	0.4564288337
2904	0.4564137362
2905	0.4564114286
2906	0.4564061111
2907	0.4563840726
2908	0.456365416
2909	0.4563448027
2910	0.4563429357
2911	0.4563110401
2912	0.4563094477
2913	0.4563070372
2914	0.456291227
2915	0.4562847995
2916	0.4562795265
2917	0.4562792206
2918	0.4562744771
2919	0.4562690076
2920	0.4562653374
2921	0.4562616494
2922	0.4562196336
2923	0.4561814399
2924	0.4561798584
2925	0.456163672
2926	0.4561257193
